2020-12-28 13:35:20.746 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:35:23.831 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:35:23.836 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:36:44.053 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:36:44.059 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:37:41.514 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:37:41.522 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:38:17.987 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:38:17.994 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:39:12.170 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:39:12.177 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:43:25.063 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:43:25.073 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:43:28.146 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:43:28.172 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:43:46.327 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:43:46.346 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:43:54.449 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:43:54.463 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:43:57.597 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:43:57.608 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:44:00.459 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:44:00.470 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:44:03.581 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:44:03.586 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:44:06.512 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:44:06.518 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:44:12.567 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:44:12.580 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:44:15.610 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:44:15.620 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:45:25.432 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:45:25.456 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:46:10.962 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:46:10.980 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:47:05.402 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:47:05.442 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:53:25.177 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:53:25.193 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:53:40.246 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:53:40.253 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:57:23.103 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:57:23.114 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:57:41.107 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:57:41.114 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:00:15.744 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:00:15.757 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:00:21.644 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:00:21.650 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:00:49.116 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:00:49.129 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:06:51.383 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:06:51.400 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:09:58.300 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:09:58.311 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:10:04.270 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:10:04.283 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:15:27.014 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:15:27.030 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:15:33.006 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:15:33.027 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:16:26.334 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:16:26.360 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:16:29.533 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:16:29.556 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:17:11.803 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:17:11.840 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:17:31.436 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:17:31.442 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:17:34.442 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:17:34.449 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:18:01.405 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:18:01.424 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:18:11.989 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:18:12.014 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:01.662 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:01.672 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:06.751 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:06.765 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:09.734 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:09.748 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:12.699 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:12.702 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:15.686 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:15.693 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:18.729 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:18.745 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:31.544 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:31.551 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:34.745 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:34.748 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:37.949 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:37.961 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:41.128 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:41.162 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 14:19:44.176 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 14:19:44.183 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
